program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length_reads,divergent_reads,average_divergence,dropped_reads_percentage,incorrect_length_percentage,divergent_reads_percentage,average_divergence_percentage,perfectly_reconstructed,perfectly_reconstructed_percentage
bbmerge,gen_n1000000_l142_se_bb.fq.gz,1000000,142,1000000,981111,18889,0,78022,0.08267566055216993,1.889,0.0,7.952,0.058,903089,90.309
bbmerge,gen_n1000000_l143_se_bb.fq.gz,1000000,143,1000000,980655,19345,0,80129,0.08504723883526827,1.935,0.0,8.171,0.059,900526,90.053
bbmerge,gen_n1000000_l144_se_bb.fq.gz,1000000,144,1000000,980881,19119,0,82507,0.08771604302662607,1.912,0.0,8.412,0.061,898374,89.837
bbmerge,gen_n1000000_l145_se_bb.fq.gz,1000000,145,1000000,982153,17847,0,84012,0.08924882375760192,1.785,0.0,8.554,0.062,898141,89.814
bbmerge,gen_n1000000_l146_se_bb.fq.gz,1000000,146,1000000,980354,19646,0,86405,0.09218812796194027,1.965,0.0,8.814,0.063,893949,89.395
bbmerge,gen_n1000000_l147_se_bb.fq.gz,1000000,147,1000000,980640,19360,0,88160,0.09403552781856747,1.936,0.0,8.99,0.064,892480,89.248
bbmerge,gen_n1000000_l148_se_bb.fq.gz,1000000,148,1000000,980926,19074,0,90366,0.09651186735798623,1.907,0.0,9.212,0.065,890560,89.056
bbmerge,gen_n1000000_l149_se_bb.fq.gz,1000000,149,1000000,979963,20037,0,92735,0.09913843685935081,2.004,0.0,9.463,0.067,887228,88.723
bbmerge,gen_n1000000_l14_se_bb.fq.gz,1000000,14,1000000,900150,99850,0,9,9.998333611064822e-06,9.985,0.0,0.001,0.0,900141,90.014
bbmerge,gen_n1000000_l150_se_bb.fq.gz,1000000,150,1000000,980994,19006,0,94560,0.10127482940772319,1.901,0.0,9.639,0.068,886434,88.643
bbmerge,gen_n1000000_l151_se_bb.fq.gz,1000000,151,1000000,980635,19365,0,97007,0.10403768986422063,1.937,0.0,9.892,0.069,883628,88.363
bbmerge,gen_n1000000_l152_se_bb.fq.gz,1000000,152,1000000,980286,19714,0,98911,0.1061516741032719,1.971,0.0,10.09,0.07,881375,88.138
bbmerge,gen_n1000000_l153_se_bb.fq.gz,1000000,153,1000000,978980,21020,0,101084,0.10891540174467303,2.102,0.0,10.325,0.071,877896,87.79
bbmerge,gen_n1000000_l154_se_bb.fq.gz,1000000,154,1000000,979100,20900,0,103347,0.11128281074456133,2.09,0.0,10.555,0.072,875753,87.575
bbmerge,gen_n1000000_l155_se_bb.fq.gz,1000000,155,1000000,980359,19641,0,105102,0.11320954874693862,1.964,0.0,10.721,0.073,875257,87.526
bbmerge,gen_n1000000_l156_se_bb.fq.gz,1000000,156,1000000,978638,21362,0,107082,0.11559126050694946,2.136,0.0,10.942,0.074,871556,87.156
bbmerge,gen_n1000000_l157_se_bb.fq.gz,1000000,157,1000000,978804,21196,0,109551,0.1185937123264719,2.12,0.0,11.192,0.076,869253,86.925
bbmerge,gen_n1000000_l158_se_bb.fq.gz,1000000,158,1000000,978430,21570,0,111954,0.12126978935641794,2.157,0.0,11.442,0.077,866476,86.648
bbmerge,gen_n1000000_l159_se_bb.fq.gz,1000000,159,1000000,977761,22239,0,113060,0.1228275621547597,2.224,0.0,11.563,0.077,864701,86.47
bbmerge,gen_n1000000_l15_se_bb.fq.gz,1000000,15,1000000,905320,94680,0,6,6.627490831971016e-06,9.468,0.0,0.001,0.0,905314,90.531
bbmerge,gen_n1000000_l160_se_bb.fq.gz,1000000,160,1000000,978723,21277,0,115813,0.1256463779843735,2.128,0.0,11.833,0.079,862910,86.291
bbmerge,gen_n1000000_l161_se_bb.fq.gz,1000000,161,1000000,978766,21234,0,117719,0.12802242824127524,2.123,0.0,12.027,0.08,861047,86.105
bbmerge,gen_n1000000_l162_se_bb.fq.gz,1000000,162,1000000,978314,21686,0,119651,0.13024039316620226,2.169,0.0,12.23,0.08,858663,85.866
bbmerge,gen_n1000000_l163_se_bb.fq.gz,1000000,163,1000000,977842,22158,0,122032,0.13314523205180387,2.216,0.0,12.48,0.082,855810,85.581
bbmerge,gen_n1000000_l164_se_bb.fq.gz,1000000,164,1000000,977587,22413,0,123559,0.1349895201143223,2.241,0.0,12.639,0.082,854028,85.403
bbmerge,gen_n1000000_l165_se_bb.fq.gz,1000000,165,1000000,978682,21318,0,126303,0.138076515149967,2.132,0.0,12.905,0.084,852379,85.238
bbmerge,gen_n1000000_l166_se_bb.fq.gz,1000000,166,1000000,976859,23141,0,128504,0.14061292366656805,2.314,0.0,13.155,0.085,848355,84.835
bbmerge,gen_n1000000_l167_se_bb.fq.gz,1000000,167,1000000,977542,22458,0,130168,0.14261177524853152,2.246,0.0,13.316,0.085,847374,84.737
bbmerge,gen_n1000000_l168_se_bb.fq.gz,1000000,168,1000000,977249,22751,0,132039,0.14509403437609045,2.275,0.0,13.511,0.086,845210,84.521
bbmerge,gen_n1000000_l169_se_bb.fq.gz,1000000,169,1000000,976194,23806,0,134100,0.14762024761471593,2.381,0.0,13.737,0.087,842094,84.209
bbmerge,gen_n1000000_l16_se_bb.fq.gz,1000000,16,1000000,904677,95323,0,4,4.421467551402323e-06,9.532,0.0,0.0,0.0,904673,90.467
bbmerge,gen_n1000000_l170_se_bb.fq.gz,1000000,170,1000000,977621,22379,0,136205,0.14973491772373956,2.238,0.0,13.932,0.088,841416,84.142
bbmerge,gen_n1000000_l171_se_bb.fq.gz,1000000,171,1000000,976581,23419,0,138582,0.15279121752317523,2.342,0.0,14.191,0.089,837999,83.8
bbmerge,gen_n1000000_l172_se_bb.fq.gz,1000000,172,1000000,975702,24298,0,140392,0.15519390141662107,2.43,0.0,14.389,0.09,835310,83.531
bbmerge,gen_n1000000_l173_se_bb.fq.gz,1000000,173,1000000,975377,24623,0,142141,0.15739760113269022,2.462,0.0,14.573,0.091,833236,83.324
bbmerge,gen_n1000000_l174_se_bb.fq.gz,1000000,174,1000000,974348,25652,0,144988,0.1608932332185215,2.565,0.0,14.881,0.092,829360,82.936
bbmerge,gen_n1000000_l175_se_bb.fq.gz,1000000,175,1000000,973520,26480,0,146857,0.16322828498644096,2.648,0.0,15.085,0.093,826663,82.666
bbmerge,gen_n1000000_l176_se_bb.fq.gz,1000000,176,1000000,970983,29017,0,148260,0.16543235051489058,2.902,0.0,15.269,0.094,822723,82.272
bbmerge,gen_n1000000_l177_se_bb.fq.gz,1000000,177,1000000,969412,30588,0,150420,0.16853515326816668,3.059,0.0,15.517,0.095,818992,81.899
bbmerge,gen_n1000000_l178_se_bb.fq.gz,1000000,178,1000000,969781,30219,0,152116,0.17046735293844692,3.022,0.0,15.686,0.096,817665,81.766
bbmerge,gen_n1000000_l179_se_bb.fq.gz,1000000,179,1000000,969747,30253,0,154420,0.17330087125817353,3.025,0.0,15.924,0.097,815327,81.533
bbmerge,gen_n1000000_l17_se_bb.fq.gz,1000000,17,1000000,930132,69868,0,97,0.00010428627334614872,6.987,0.0,0.01,0.001,930035,93.003
bbmerge,gen_n1000000_l180_se_bb.fq.gz,1000000,180,1000000,971246,28754,0,156727,0.1757258202350383,2.875,0.0,16.137,0.098,814519,81.452
bbmerge,gen_n1000000_l181_se_bb.fq.gz,1000000,181,1000000,970508,29492,0,158542,0.17826025133229195,2.949,0.0,16.336,0.098,811966,81.197
bbmerge,gen_n1000000_l182_se_bb.fq.gz,1000000,182,1000000,970550,29450,0,161230,0.1814383596929576,2.945,0.0,16.612,0.1,809320,80.932
bbmerge,gen_n1000000_l183_se_bb.fq.gz,1000000,183,1000000,970454,29546,0,163279,0.1839602907505147,2.955,0.0,16.825,0.101,807175,80.718
bbmerge,gen_n1000000_l184_se_bb.fq.gz,1000000,184,1000000,969225,30775,0,165387,0.1868379375274059,3.078,0.0,17.064,0.102,803838,80.384
bbmerge,gen_n1000000_l185_se_bb.fq.gz,1000000,185,1000000,969865,30135,0,167695,0.18947688595835502,3.014,0.0,17.291,0.102,802170,80.217
bbmerge,gen_n1000000_l186_se_bb.fq.gz,1000000,186,1000000,969700,30300,0,169293,0.1917665257296071,3.03,0.0,17.458,0.103,800407,80.041
bbmerge,gen_n1000000_l187_se_bb.fq.gz,1000000,187,1000000,969695,30305,0,172067,0.19484167702215646,3.03,0.0,17.744,0.104,797628,79.763
bbmerge,gen_n1000000_l188_se_bb.fq.gz,1000000,188,1000000,968566,31434,0,173572,0.19725759524905892,3.143,0.0,17.921,0.105,794994,79.499
bbmerge,gen_n1000000_l189_se_bb.fq.gz,1000000,189,1000000,968419,31581,0,176383,0.20057743600652198,3.158,0.0,18.214,0.106,792036,79.204
bbmerge,gen_n1000000_l18_se_bb.fq.gz,1000000,18,1000000,930269,69731,0,202,0.00021714149348199283,6.973,0.0,0.022,0.001,930067,93.007
bbmerge,gen_n1000000_l190_se_bb.fq.gz,1000000,190,1000000,968643,31357,0,178607,0.20365501015337953,3.136,0.0,18.439,0.107,790036,79.004
bbmerge,gen_n1000000_l191_se_bb.fq.gz,1000000,191,1000000,966870,33130,0,181039,0.20674444341017925,3.313,0.0,18.724,0.108,785831,78.583
bbmerge,gen_n1000000_l192_se_bb.fq.gz,1000000,192,1000000,965907,34093,0,182709,0.2097023833557475,3.409,0.0,18.916,0.109,783198,78.32
bbmerge,gen_n1000000_l193_se_bb.fq.gz,1000000,193,1000000,965961,34039,0,185023,0.21241540807548132,3.404,0.0,19.154,0.11,780938,78.094
bbmerge,gen_n1000000_l194_se_bb.fq.gz,1000000,194,1000000,965086,34914,0,186681,0.21485442748107422,3.491,0.0,19.343,0.111,778405,77.841
bbmerge,gen_n1000000_l195_se_bb.fq.gz,1000000,195,1000000,965404,34596,0,189495,0.21803307216460674,3.46,0.0,19.629,0.112,775909,77.591
bbmerge,gen_n1000000_l196_se_bb.fq.gz,1000000,196,1000000,964951,35049,0,191698,0.22105267521356006,3.505,0.0,19.866,0.113,773253,77.325
bbmerge,gen_n1000000_l197_se_bb.fq.gz,1000000,197,1000000,964608,35392,0,193520,0.2240360851247346,3.539,0.0,20.062,0.114,771088,77.109
bbmerge,gen_n1000000_l198_se_bb.fq.gz,1000000,198,1000000,964145,35855,0,196122,0.2270374269430428,3.585,0.0,20.342,0.115,768023,76.802
bbmerge,gen_n1000000_l199_se_bb.fq.gz,1000000,199,1000000,962958,37042,0,198537,0.23038387967076446,3.704,0.0,20.617,0.116,764421,76.442
bbmerge,gen_n1000000_l19_se_bb.fq.gz,1000000,19,1000000,928671,71329,0,206,0.00022182236766303675,7.133,0.0,0.022,0.001,928465,92.846
bbmerge,gen_n1000000_l1_se_bb.fq.gz,1000000,1,1000000,4,999996,4,4,239.75,100.0,0.0,100.0,23975.0,0,0.0
bbmerge,gen_n1000000_l200_se_bb.fq.gz,1000000,200,1000000,963136,36864,0,201016,0.23376345604359094,3.686,0.0,20.871,0.117,762120,76.212
bbmerge,gen_n1000000_l201_se_bb.fq.gz,1000000,201,1000000,961546,38454,0,202792,0.23656590532330227,3.845,0.0,21.09,0.118,758754,75.875
bbmerge,gen_n1000000_l202_se_bb.fq.gz,1000000,202,1000000,960048,39952,0,205367,0.24044839424695433,3.995,0.0,21.391,0.119,754681,75.468
bbmerge,gen_n1000000_l203_se_bb.fq.gz,1000000,203,1000000,961102,38898,0,207244,0.2424633389588202,3.89,0.0,21.563,0.119,753858,75.386
bbmerge,gen_n1000000_l204_se_bb.fq.gz,1000000,204,1000000,959912,40088,0,210727,0.24760811407712374,4.009,0.0,21.953,0.121,749185,74.918
bbmerge,gen_n1000000_l205_se_bb.fq.gz,1000000,205,1000000,960234,39766,0,212346,0.2495068910286451,3.977,0.0,22.114,0.122,747888,74.789
bbmerge,gen_n1000000_l206_se_bb.fq.gz,1000000,206,1000000,955068,44932,0,213471,0.2524888280206226,4.493,0.0,22.351,0.123,741597,74.16
bbmerge,gen_n1000000_l207_se_bb.fq.gz,1000000,207,1000000,954725,45275,0,215831,0.2561690539160491,4.527,0.0,22.607,0.124,738894,73.889
bbmerge,gen_n1000000_l208_se_bb.fq.gz,1000000,208,1000000,953007,46993,0,218107,0.2596192892602048,4.699,0.0,22.886,0.125,734900,73.49
bbmerge,gen_n1000000_l209_se_bb.fq.gz,1000000,209,1000000,952669,47331,0,220860,0.26345981657847584,4.733,0.0,23.183,0.126,731809,73.181
bbmerge,gen_n1000000_l20_se_bb.fq.gz,1000000,20,1000000,927156,72844,0,298,0.0003214130092454776,7.284,0.0,0.032,0.002,926858,92.686
bbmerge,gen_n1000000_l210_se_bb.fq.gz,1000000,210,1000000,952441,47559,0,223626,0.2672826978259021,4.756,0.0,23.479,0.127,728815,72.882
bbmerge,gen_n1000000_l211_se_bb.fq.gz,1000000,211,1000000,950935,49065,0,226453,0.2719870443300541,4.906,0.0,23.814,0.129,724482,72.448
bbmerge,gen_n1000000_l212_se_bb.fq.gz,1000000,212,1000000,949613,50387,0,227610,0.27376836669253685,5.039,0.0,23.969,0.129,722003,72.2
bbmerge,gen_n1000000_l213_se_bb.fq.gz,1000000,213,1000000,948546,51454,0,230339,0.27789374474195244,5.145,0.0,24.283,0.13,718207,71.821
bbmerge,gen_n1000000_l214_se_bb.fq.gz,1000000,214,1000000,947022,52978,0,231903,0.2809617939181983,5.298,0.0,24.488,0.131,715119,71.512
bbmerge,gen_n1000000_l215_se_bb.fq.gz,1000000,215,1000000,947251,52749,0,235719,0.2860382306273628,5.275,0.0,24.885,0.133,711532,71.153
bbmerge,gen_n1000000_l216_se_bb.fq.gz,1000000,216,1000000,943977,56023,0,236861,0.28877928169860073,5.602,0.0,25.092,0.134,707116,70.712
bbmerge,gen_n1000000_l217_se_bb.fq.gz,1000000,217,1000000,942061,57939,0,239821,0.29349904093259355,5.794,0.0,25.457,0.135,702240,70.224
bbmerge,gen_n1000000_l218_se_bb.fq.gz,1000000,218,1000000,939767,60233,0,241631,0.2970459699053063,6.023,0.0,25.712,0.136,698136,69.814
bbmerge,gen_n1000000_l219_se_bb.fq.gz,1000000,219,1000000,939359,60641,0,244512,0.3010978763177869,6.064,0.0,26.03,0.137,694847,69.485
bbmerge,gen_n1000000_l21_se_bb.fq.gz,1000000,21,1000000,928598,71402,0,407,0.00043829515032339073,7.14,0.0,0.044,0.002,928191,92.819
bbmerge,gen_n1000000_l220_se_bb.fq.gz,1000000,220,1000000,937398,62602,0,246279,0.30442352127911515,6.26,0.0,26.273,0.138,691119,69.112
bbmerge,gen_n1000000_l221_se_bb.fq.gz,1000000,221,1000000,928473,71527,0,246291,0.3080466529452122,7.153,0.0,26.526,0.139,682182,68.218
bbmerge,gen_n1000000_l222_se_bb.fq.gz,1000000,222,1000000,928019,71981,0,249263,0.31246235260269456,7.198,0.0,26.86,0.141,678756,67.876
bbmerge,gen_n1000000_l223_se_bb.fq.gz,1000000,223,1000000,919199,80801,0,249174,0.3155660526175507,8.08,0.0,27.108,0.142,670025,67.002
bbmerge,gen_n1000000_l224_se_bb.fq.gz,1000000,224,1000000,916194,83806,0,250968,0.32014071255651094,8.381,0.0,27.392,0.143,665226,66.523
bbmerge,gen_n1000000_l225_se_bb.fq.gz,1000000,225,1000000,914416,85584,0,253509,0.3241325611100418,8.558,0.0,27.724,0.144,660907,66.091
bbmerge,gen_n1000000_l226_se_bb.fq.gz,1000000,226,1000000,912851,87149,0,255255,0.32794508632843694,8.715,0.0,27.962,0.145,657596,65.76
bbmerge,gen_n1000000_l227_se_bb.fq.gz,1000000,227,1000000,908729,91271,0,256415,0.33132760151816437,9.127,0.0,28.217,0.146,652314,65.231
bbmerge,gen_n1000000_l228_se_bb.fq.gz,1000000,228,1000000,905911,94089,0,258794,0.3364215690062269,9.409,0.0,28.567,0.148,647117,64.712
bbmerge,gen_n1000000_l229_se_bb.fq.gz,1000000,229,1000000,893923,106077,0,257943,0.34016240772415524,10.608,0.0,28.855,0.149,635980,63.598
bbmerge,gen_n1000000_l22_se_bb.fq.gz,1000000,22,1000000,935499,64501,0,490,0.0005237846325864592,6.45,0.0,0.052,0.002,935009,93.501
bbmerge,gen_n1000000_l230_se_bb.fq.gz,1000000,230,1000000,888666,111334,0,259798,0.3456259156983614,11.133,0.0,29.235,0.15,628868,62.887
bbmerge,gen_n1000000_l231_se_bb.fq.gz,1000000,231,1000000,884567,115433,0,260741,0.3489583038933173,11.543,0.0,29.477,0.151,623826,62.383
bbmerge,gen_n1000000_l232_se_bb.fq.gz,1000000,232,1000000,877294,122706,0,261815,0.35400447284490716,12.271,0.0,29.843,0.153,615479,61.548
bbmerge,gen_n1000000_l233_se_bb.fq.gz,1000000,233,1000000,869118,130882,0,261759,0.35835755328965685,13.088,0.0,30.118,0.154,607359,60.736
bbmerge,gen_n1000000_l234_se_bb.fq.gz,1000000,234,1000000,836265,163735,0,253601,0.3613962081397643,16.373,0.0,30.325,0.154,582664,58.266
bbmerge,gen_n1000000_l235_se_bb.fq.gz,1000000,235,1000000,830480,169520,0,255023,0.3666096715152683,16.952,0.0,30.708,0.156,575457,57.546
bbmerge,gen_n1000000_l236_se_bb.fq.gz,1000000,236,1000000,816480,183520,1,253950,0.3724475798549873,18.352,0.0,31.103,0.158,562530,56.253
bbmerge,gen_n1000000_l237_se_bb.fq.gz,1000000,237,1000000,799431,200569,1,251323,0.37731586590962823,20.057,0.0,31.438,0.159,548108,54.811
bbmerge,gen_n1000000_l238_se_bb.fq.gz,1000000,238,1000000,755270,244730,1,239334,0.3811789161491917,24.473,0.0,31.689,0.16,515936,51.594
bbmerge,gen_n1000000_l239_se_bb.fq.gz,1000000,239,1000000,680553,319447,1,218225,0.3863402262571761,31.945,0.0,32.066,0.162,462328,46.233
bbmerge,gen_n1000000_l23_se_bb.fq.gz,1000000,23,1000000,935976,64024,0,635,0.0006784361992187834,6.402,0.0,0.068,0.003,935341,93.534
bbmerge,gen_n1000000_l240_se_bb.fq.gz,1000000,240,1000000,415655,584345,2,134495,0.3914039287389782,58.434,0.0,32.357,0.163,281160,28.116
bbmerge,gen_n1000000_l241_se_bb.fq.gz,1000000,241,1000000,211935,788065,0,69665,0.39730105928704557,78.806,0.0,32.871,0.165,142270,14.227
bbmerge,gen_n1000000_l242_se_bb.fq.gz,1000000,242,1000000,0,1000000,0,0,NA,100.0,0.0,NA,NA,0,0.0
bbmerge,gen_n1000000_l243_se_bb.fq.gz,1000000,243,1000000,1,999999,1,1,61.0,100.0,0.0,100.0,25.103,0,0.0
bbmerge,gen_n1000000_l244_se_bb.fq.gz,1000000,244,1000000,2,999998,2,2,30.5,100.0,0.0,100.0,12.5,0,0.0
bbmerge,gen_n1000000_l245_se_bb.fq.gz,1000000,245,1000000,124,999876,124,124,45.61290322580645,99.988,0.012,100.0,18.618,0,0.0
bbmerge,gen_n1000000_l246_se_bb.fq.gz,1000000,246,1000000,250,999750,250,250,42.1,99.975,0.025,100.0,17.114,0,0.0
bbmerge,gen_n1000000_l247_se_bb.fq.gz,1000000,247,1000000,263,999737,263,263,40.536121673003805,99.974,0.026,100.0,16.411,0,0.0
bbmerge,gen_n1000000_l248_se_bb.fq.gz,1000000,248,1000000,270,999730,270,270,39.72222222222222,99.973,0.027,100.0,16.017,0,0.0
bbmerge,gen_n1000000_l249_se_bb.fq.gz,1000000,249,1000000,302,999698,302,302,39.288079470198674,99.97,0.03,100.0,15.778,0,0.0
bbmerge,gen_n1000000_l24_se_bb.fq.gz,1000000,24,1000000,935363,64637,0,762,0.0008146569834385153,6.464,0.0,0.081,0.003,934601,93.46
bbmerge,gen_n1000000_l250_se_bb.fq.gz,1000000,250,1000000,310,999690,310,310,39.19032258064516,99.969,0.031,100.0,15.676,0,0.0
bbmerge,gen_n1000000_l25_se_bb.fq.gz,1000000,25,1000000,933354,66646,0,909,0.0009749784111923236,6.665,0.0,0.097,0.004,932445,93.245
bbmerge,gen_n1000000_l26_se_bb.fq.gz,1000000,26,1000000,933455,66545,0,1062,0.0011377088343840892,6.655,0.0,0.114,0.004,932393,93.239
bbmerge,gen_n1000000_l27_se_bb.fq.gz,1000000,27,1000000,933230,66770,0,1173,0.0012569248738253163,6.677,0.0,0.126,0.005,932057,93.206
bbmerge,gen_n1000000_l28_se_bb.fq.gz,1000000,28,1000000,937251,62749,0,1446,0.001542809770274985,6.275,0.0,0.154,0.006,935805,93.581
bbmerge,gen_n1000000_l29_se_bb.fq.gz,1000000,29,1000000,936389,63611,0,1565,0.001671313951787131,6.361,0.0,0.167,0.006,934824,93.482
bbmerge,gen_n1000000_l2_se_bb.fq.gz,1000000,2,1000000,0,1000000,0,0,NA,100.0,0.0,NA,NA,0,0.0
bbmerge,gen_n1000000_l30_se_bb.fq.gz,1000000,30,1000000,938199,61801,0,1919,0.0020454082769220602,6.18,0.0,0.205,0.007,936280,93.628
bbmerge,gen_n1000000_l31_se_bb.fq.gz,1000000,31,1000000,937911,62089,0,2126,0.002266739594695019,6.209,0.0,0.227,0.007,935785,93.578
bbmerge,gen_n1000000_l32_se_bb.fq.gz,1000000,32,1000000,937669,62331,0,2403,0.002562738023758917,6.233,0.0,0.256,0.008,935266,93.527
bbmerge,gen_n1000000_l33_se_bb.fq.gz,1000000,33,1000000,938924,61076,0,2626,0.0027978835347695873,6.108,0.0,0.28,0.008,936298,93.63
bbmerge,gen_n1000000_l34_se_bb.fq.gz,1000000,34,1000000,940295,59705,0,2929,0.003117106865398625,5.971,0.0,0.311,0.009,937366,93.737
bbmerge,gen_n1000000_l35_se_bb.fq.gz,1000000,35,1000000,940861,59139,0,3187,0.0033883857445467505,5.914,0.0,0.339,0.01,937674,93.767
bbmerge,gen_n1000000_l36_se_bb.fq.gz,1000000,36,1000000,940163,59837,0,3511,0.003734458811929421,5.984,0.0,0.373,0.01,936652,93.665
bbmerge,gen_n1000000_l37_se_bb.fq.gz,1000000,37,1000000,941482,58518,0,3783,0.0040191952687358866,5.852,0.0,0.402,0.011,937699,93.77
bbmerge,gen_n1000000_l38_se_bb.fq.gz,1000000,38,1000000,942233,57767,0,4194,0.004452189638868518,5.777,0.0,0.445,0.012,938039,93.804
bbmerge,gen_n1000000_l39_se_bb.fq.gz,1000000,39,1000000,943706,56294,0,4502,0.004770553541039264,5.629,0.0,0.477,0.012,939204,93.92
bbmerge,gen_n1000000_l3_se_bb.fq.gz,1000000,3,1000000,0,1000000,0,0,NA,100.0,0.0,NA,NA,0,0.0
bbmerge,gen_n1000000_l40_se_bb.fq.gz,1000000,40,1000000,944882,55118,0,4832,0.005115982736468681,5.512,0.0,0.511,0.013,940050,94.005
bbmerge,gen_n1000000_l41_se_bb.fq.gz,1000000,41,1000000,944016,55984,0,5101,0.005403510109998136,5.598,0.0,0.54,0.013,938915,93.892
