program,type,qs1,qs2,new_nt,new_qs
fastp,mismatch,23,32,s1,23
fastp,mismatch,23,33,s1,23
fastp,mismatch,23,34,s1,23
fastp,mismatch,23,35,s1,23
fastp,mismatch,23,36,s1,23
fastp,mismatch,23,37,s1,23
fastp,mismatch,23,38,s1,23
fastp,mismatch,23,39,s1,23
fastp,mismatch,23,40,s1,23
fastp,mismatch,23,41,s1,23
fastp,mismatch,24,0,s1,24
fastp,mismatch,24,1,s1,24
fastp,mismatch,24,2,s1,24
fastp,mismatch,24,3,s1,24
fastp,mismatch,24,4,s1,24
fastp,mismatch,24,5,s1,24
fastp,mismatch,24,6,s1,24
fastp,mismatch,24,7,s1,24
fastp,mismatch,24,8,s1,24
fastp,mismatch,24,9,s1,24
fastp,mismatch,24,10,s1,24
fastp,mismatch,24,11,s1,24
fastp,mismatch,24,12,s1,24
fastp,mismatch,24,13,s1,24
fastp,mismatch,24,14,s1,24
fastp,mismatch,24,15,s1,24
fastp,mismatch,24,16,s1,24
fastp,mismatch,24,17,s1,24
fastp,mismatch,24,18,s1,24
fastp,mismatch,24,19,s1,24
fastp,mismatch,24,20,s1,24
fastp,mismatch,24,21,s1,24
fastp,mismatch,24,22,s1,24
fastp,mismatch,24,23,s1,24
fastp,mismatch,24,24,s1,24
fastp,mismatch,24,25,s1,24
fastp,mismatch,24,26,s1,24
fastp,mismatch,24,27,s1,24
fastp,mismatch,24,28,s1,24
fastp,mismatch,24,29,s1,24
fastp,mismatch,24,30,s1,24
fastp,mismatch,24,31,s1,24
fastp,mismatch,24,32,s1,24
fastp,mismatch,24,33,s1,24
fastp,mismatch,24,34,s1,24
fastp,mismatch,24,35,s1,24
fastp,mismatch,24,36,s1,24
fastp,mismatch,24,37,s1,24
fastp,mismatch,24,38,s1,24
fastp,mismatch,24,39,s1,24
fastp,mismatch,24,40,s1,24
fastp,mismatch,24,41,s1,24
fastp,mismatch,25,0,s1,25
fastp,mismatch,25,1,s1,25
fastp,mismatch,25,2,s1,25
fastp,mismatch,25,3,s1,25
fastp,mismatch,25,4,s1,25
fastp,mismatch,25,5,s1,25
fastp,mismatch,25,6,s1,25
fastp,mismatch,25,7,s1,25
fastp,mismatch,25,8,s1,25
fastp,mismatch,25,9,s1,25
fastp,mismatch,25,10,s1,25
fastp,mismatch,25,11,s1,25
fastp,mismatch,25,12,s1,25
fastp,mismatch,25,13,s1,25
fastp,mismatch,25,14,s1,25
fastp,mismatch,25,15,s1,25
fastp,mismatch,25,16,s1,25
fastp,mismatch,25,17,s1,25
fastp,mismatch,25,18,s1,25
fastp,mismatch,25,19,s1,25
fastp,mismatch,25,20,s1,25
fastp,mismatch,25,21,s1,25
fastp,mismatch,25,22,s1,25
fastp,mismatch,25,23,s1,25
fastp,mismatch,25,24,s1,25
fastp,mismatch,25,25,s1,25
fastp,mismatch,25,26,s1,25
fastp,mismatch,25,27,s1,25
fastp,mismatch,25,28,s1,25
fastp,mismatch,25,29,s1,25
fastp,mismatch,25,30,s1,25
fastp,mismatch,25,31,s1,25
fastp,mismatch,25,32,s1,25
fastp,mismatch,25,33,s1,25
fastp,mismatch,25,34,s1,25
fastp,mismatch,25,35,s1,25
fastp,mismatch,25,36,s1,25
fastp,mismatch,25,37,s1,25
fastp,mismatch,25,38,s1,25
fastp,mismatch,25,39,s1,25
fastp,mismatch,25,40,s1,25
fastp,mismatch,25,41,s1,25
fastp,mismatch,26,0,s1,26
fastp,mismatch,26,1,s1,26
fastp,mismatch,26,2,s1,26
fastp,mismatch,26,3,s1,26
fastp,mismatch,26,4,s1,26
fastp,mismatch,26,5,s1,26
fastp,mismatch,26,6,s1,26
fastp,mismatch,26,7,s1,26
fastp,mismatch,26,8,s1,26
fastp,mismatch,26,9,s1,26
fastp,mismatch,26,10,s1,26
fastp,mismatch,26,11,s1,26
fastp,mismatch,26,12,s1,26
fastp,mismatch,26,13,s1,26
fastp,mismatch,26,14,s1,26
fastp,mismatch,26,15,s1,26
fastp,mismatch,26,16,s1,26
fastp,mismatch,26,17,s1,26
fastp,mismatch,26,18,s1,26
fastp,mismatch,26,19,s1,26
fastp,mismatch,26,20,s1,26
fastp,mismatch,26,21,s1,26
fastp,mismatch,26,22,s1,26
fastp,mismatch,26,23,s1,26
fastp,mismatch,26,24,s1,26
fastp,mismatch,26,25,s1,26
fastp,mismatch,26,26,s1,26
fastp,mismatch,26,27,s1,26
fastp,mismatch,26,28,s1,26
fastp,mismatch,26,29,s1,26
fastp,mismatch,26,30,s1,26
fastp,mismatch,26,31,s1,26
fastp,mismatch,26,32,s1,26
fastp,mismatch,26,33,s1,26
fastp,mismatch,26,34,s1,26
fastp,mismatch,26,35,s1,26
fastp,mismatch,26,36,s1,26
fastp,mismatch,26,37,s1,26
fastp,mismatch,26,38,s1,26
fastp,mismatch,26,39,s1,26
fastp,mismatch,26,40,s1,26
fastp,mismatch,26,41,s1,26
fastp,mismatch,27,0,s1,27
fastp,mismatch,27,1,s1,27
fastp,mismatch,27,2,s1,27
fastp,mismatch,27,3,s1,27
fastp,mismatch,27,4,s1,27
fastp,mismatch,27,5,s1,27
fastp,mismatch,27,6,s1,27
fastp,mismatch,27,7,s1,27
fastp,mismatch,27,8,s1,27
fastp,mismatch,27,9,s1,27
fastp,mismatch,27,10,s1,27
fastp,mismatch,27,11,s1,27
fastp,mismatch,27,12,s1,27
fastp,mismatch,27,13,s1,27
fastp,mismatch,27,14,s1,27
fastp,mismatch,27,15,s1,27
fastp,mismatch,27,16,s1,27
fastp,mismatch,27,17,s1,27
fastp,mismatch,27,18,s1,27
fastp,mismatch,27,19,s1,27
fastp,mismatch,27,20,s1,27
fastp,mismatch,27,21,s1,27
fastp,mismatch,27,22,s1,27
fastp,mismatch,27,23,s1,27
fastp,mismatch,27,24,s1,27
fastp,mismatch,27,25,s1,27
fastp,mismatch,27,26,s1,27
fastp,mismatch,27,27,s1,27
fastp,mismatch,27,28,s1,27
fastp,mismatch,27,29,s1,27
fastp,mismatch,27,30,s1,27
fastp,mismatch,27,31,s1,27
fastp,mismatch,27,32,s1,27
fastp,mismatch,27,33,s1,27
fastp,mismatch,27,34,s1,27
fastp,mismatch,27,35,s1,27
fastp,mismatch,27,36,s1,27
fastp,mismatch,27,37,s1,27
fastp,mismatch,27,38,s1,27
fastp,mismatch,27,39,s1,27
fastp,mismatch,27,40,s1,27
fastp,mismatch,27,41,s1,27
fastp,mismatch,28,0,s1,28
fastp,mismatch,28,1,s1,28
fastp,mismatch,28,2,s1,28
fastp,mismatch,28,3,s1,28
fastp,mismatch,28,4,s1,28
fastp,mismatch,28,5,s1,28
fastp,mismatch,28,6,s1,28
fastp,mismatch,28,7,s1,28
fastp,mismatch,28,8,s1,28
fastp,mismatch,28,9,s1,28
fastp,mismatch,28,10,s1,28
fastp,mismatch,28,11,s1,28
fastp,mismatch,28,12,s1,28
fastp,mismatch,28,13,s1,28
fastp,mismatch,28,14,s1,28
fastp,mismatch,28,15,s1,28
fastp,mismatch,28,16,s1,28
fastp,mismatch,28,17,s1,28
fastp,mismatch,28,18,s1,28
fastp,mismatch,28,19,s1,28
fastp,mismatch,28,20,s1,28
fastp,mismatch,28,21,s1,28
fastp,mismatch,28,22,s1,28
fastp,mismatch,28,23,s1,28
fastp,mismatch,28,24,s1,28
fastp,mismatch,28,25,s1,28
fastp,mismatch,28,26,s1,28
fastp,mismatch,28,27,s1,28
fastp,mismatch,28,28,s1,28
fastp,mismatch,28,29,s1,28
fastp,mismatch,28,30,s1,28
fastp,mismatch,28,31,s1,28
fastp,mismatch,28,32,s1,28
fastp,mismatch,28,33,s1,28
fastp,mismatch,28,34,s1,28
fastp,mismatch,28,35,s1,28
fastp,mismatch,28,36,s1,28
fastp,mismatch,28,37,s1,28
fastp,mismatch,28,38,s1,28
fastp,mismatch,28,39,s1,28
fastp,mismatch,28,40,s1,28
fastp,mismatch,28,41,s1,28
fastp,mismatch,29,0,s1,29
fastp,mismatch,29,1,s1,29
fastp,mismatch,29,2,s1,29
fastp,mismatch,29,3,s1,29
fastp,mismatch,29,4,s1,29
fastp,mismatch,29,5,s1,29
fastp,mismatch,29,6,s1,29
fastp,mismatch,29,7,s1,29
fastp,mismatch,29,8,s1,29
fastp,mismatch,29,9,s1,29
fastp,mismatch,29,10,s1,29
fastp,mismatch,29,11,s1,29
fastp,mismatch,29,12,s1,29
fastp,mismatch,29,13,s1,29
fastp,mismatch,29,14,s1,29
fastp,mismatch,29,15,s1,29
fastp,mismatch,29,16,s1,29
fastp,mismatch,29,17,s1,29
leeHom,match,0,0,s1,3
leeHom,match,0,1,s1,3
leeHom,match,0,2,s1,3
leeHom,match,0,3,s1,4
leeHom,match,0,4,s1,6
leeHom,match,0,5,s1,7
leeHom,match,0,6,s1,8
leeHom,match,0,7,s1,9
leeHom,match,0,8,s1,10
leeHom,match,0,9,s1,11
leeHom,match,0,10,s1,12
leeHom,match,0,11,s1,13
leeHom,match,0,12,s1,14
leeHom,match,0,13,s1,15
leeHom,match,0,14,s1,16
leeHom,match,0,15,s1,17
leeHom,match,0,16,s1,18
leeHom,match,0,17,s1,19
leeHom,match,0,18,s1,20
leeHom,match,0,19,s1,21
leeHom,match,0,20,s1,22
leeHom,match,0,21,s1,23
leeHom,match,0,22,s1,24
leeHom,match,0,23,s1,25
leeHom,match,0,24,s1,26
leeHom,match,0,25,s1,27
leeHom,match,0,26,s1,28
leeHom,match,0,27,s1,29
leeHom,match,0,28,s1,30
leeHom,match,0,29,s1,31
leeHom,match,0,30,s1,32
leeHom,match,0,31,s1,33
leeHom,match,0,32,s1,34
leeHom,match,0,33,s1,35
leeHom,match,0,34,s1,36
leeHom,match,0,35,s1,37
leeHom,match,0,36,s1,38
leeHom,match,0,37,s1,39
leeHom,match,0,38,s1,40
leeHom,match,0,39,s1,41
leeHom,match,0,40,s1,42
leeHom,match,0,41,s1,43
leeHom,match,1,0,s1,3
leeHom,match,1,1,s1,3
leeHom,match,1,2,s1,3
leeHom,match,1,3,s1,4
leeHom,match,1,4,s1,6
leeHom,match,1,5,s1,7
leeHom,match,1,6,s1,8
leeHom,match,1,7,s1,9
leeHom,match,1,8,s1,10
leeHom,match,1,9,s1,11
leeHom,match,1,10,s1,12
leeHom,match,1,11,s1,13
leeHom,match,1,12,s1,14
leeHom,match,1,13,s1,15
leeHom,match,1,14,s1,16
leeHom,match,1,15,s1,17
leeHom,match,1,16,s1,18
leeHom,match,1,17,s1,19
leeHom,match,1,18,s1,20
leeHom,match,1,19,s1,21
leeHom,match,1,20,s1,22
leeHom,match,1,21,s1,23
leeHom,match,1,22,s1,24
leeHom,match,1,23,s1,25
leeHom,match,1,24,s1,26
leeHom,match,1,25,s1,27
leeHom,match,1,26,s1,28
leeHom,match,1,27,s1,29
leeHom,match,1,28,s1,30
leeHom,match,1,29,s1,31
leeHom,match,1,30,s1,32
leeHom,match,1,31,s1,33
leeHom,match,1,32,s1,34
leeHom,match,1,33,s1,35
leeHom,match,1,34,s1,36
leeHom,match,1,35,s1,37
leeHom,match,1,36,s1,38
leeHom,match,1,37,s1,39
leeHom,match,1,38,s1,40
leeHom,match,1,39,s1,41
leeHom,match,1,40,s1,42
leeHom,match,1,41,s1,43
leeHom,match,2,0,s1,3
leeHom,match,2,1,s1,3
leeHom,match,2,2,s1,3
leeHom,match,2,3,s1,4
leeHom,match,2,4,s1,6
leeHom,match,2,5,s1,7
leeHom,match,2,6,s1,8
leeHom,match,2,7,s1,9
leeHom,match,2,8,s1,10
leeHom,match,2,9,s1,11
leeHom,match,2,10,s1,12
leeHom,match,2,11,s1,13
leeHom,match,2,12,s1,14
leeHom,match,2,13,s1,15
leeHom,match,2,14,s1,16
leeHom,match,2,15,s1,17
leeHom,match,2,16,s1,18
leeHom,match,2,17,s1,19
leeHom,match,2,18,s1,20
leeHom,match,2,19,s1,21
leeHom,match,2,20,s1,22
leeHom,match,2,21,s1,23
leeHom,match,2,22,s1,24
leeHom,match,2,23,s1,25
leeHom,match,2,24,s1,26
leeHom,match,2,25,s1,27
leeHom,match,2,26,s1,28
leeHom,match,2,27,s1,29
leeHom,match,2,28,s1,30
leeHom,match,2,29,s1,31
leeHom,match,2,30,s1,32
leeHom,match,2,31,s1,33
leeHom,match,2,32,s1,34
leeHom,match,2,33,s1,35
leeHom,match,2,34,s1,36
leeHom,match,2,35,s1,37
leeHom,match,2,36,s1,38
leeHom,match,2,37,s1,39
leeHom,match,2,38,s1,40
leeHom,match,2,39,s1,41
leeHom,match,2,40,s1,42
leeHom,match,2,41,s1,43
leeHom,match,3,0,s1,4
leeHom,match,3,1,s1,4
leeHom,match,3,2,s1,4
leeHom,match,3,3,s1,6
leeHom,match,3,4,s1,7
leeHom,match,3,5,s1,9
leeHom,match,3,6,s1,10
leeHom,match,3,7,s1,11
leeHom,match,3,8,s1,12
leeHom,match,3,9,s1,13
leeHom,match,3,10,s1,14
leeHom,match,3,11,s1,16
leeHom,match,3,12,s1,17
leeHom,match,3,13,s1,18
leeHom,match,3,14,s1,19
leeHom,match,3,15,s1,20
leeHom,match,3,16,s1,21
leeHom,match,3,17,s1,22
leeHom,match,3,18,s1,23
leeHom,match,3,19,s1,24
leeHom,match,3,20,s1,25
leeHom,match,3,21,s1,26
leeHom,match,3,22,s1,27
leeHom,match,3,23,s1,28
leeHom,match,3,24,s1,29
leeHom,match,3,25,s1,30
leeHom,match,3,26,s1,31
leeHom,match,3,27,s1,32
leeHom,match,3,28,s1,33
leeHom,match,3,29,s1,34
leeHom,match,3,30,s1,35
leeHom,match,3,31,s1,36
leeHom,match,3,32,s1,37
leeHom,match,3,33,s1,38
leeHom,match,3,34,s1,39
leeHom,match,3,35,s1,40
leeHom,match,3,36,s1,41
leeHom,match,3,37,s1,42
leeHom,match,3,38,s1,43
leeHom,match,3,39,s1,44
leeHom,match,3,40,s1,45
leeHom,match,3,41,s1,46
leeHom,match,4,0,s1,6
leeHom,match,4,1,s1,6
leeHom,match,4,2,s1,6
leeHom,match,4,3,s1,7
leeHom,match,4,4,s1,9
leeHom,match,4,5,s1,10
leeHom,match,4,6,s1,12
leeHom,match,4,7,s1,13
leeHom,match,4,8,s1,14
leeHom,match,4,9,s1,15
leeHom,match,4,10,s1,16
leeHom,match,4,11,s1,17
leeHom,match,4,12,s1,18
leeHom,match,4,13,s1,19
leeHom,match,4,14,s1,20
leeHom,match,4,15,s1,21
leeHom,match,4,16,s1,22
leeHom,match,4,17,s1,23
leeHom,match,4,18,s1,25
leeHom,match,4,19,s1,26
leeHom,match,4,20,s1,27
leeHom,match,4,21,s1,28
leeHom,match,4,22,s1,29
leeHom,match,4,23,s1,30
leeHom,match,4,24,s1,31
leeHom,match,4,25,s1,32
leeHom,match,4,26,s1,33
leeHom,match,4,27,s1,34
leeHom,match,4,28,s1,35
leeHom,match,4,29,s1,36
leeHom,match,4,30,s1,37
leeHom,match,4,31,s1,38
leeHom,match,4,32,s1,39
leeHom,match,4,33,s1,40
leeHom,match,4,34,s1,41
leeHom,match,4,35,s1,42
leeHom,match,4,36,s1,43
leeHom,match,4,37,s1,44
leeHom,match,4,38,s1,45
leeHom,match,4,39,s1,46
leeHom,match,4,40,s1,47
leeHom,match,4,41,s1,48
leeHom,match,5,0,s1,7
leeHom,match,5,1,s1,7
leeHom,match,5,2,s1,7
leeHom,match,5,3,s1,9
leeHom,match,5,4,s1,10
leeHom,match,5,5,s1,12
leeHom,match,5,6,s1,13
leeHom,match,5,7,s1,14
leeHom,match,5,8,s1,15
leeHom,match,5,9,s1,17
leeHom,match,5,10,s1,18
leeHom,match,5,11,s1,19
leeHom,match,5,12,s1,20
leeHom,match,5,13,s1,21
leeHom,match,5,14,s1,22
leeHom,match,5,15,s1,23
leeHom,match,5,16,s1,24
leeHom,match,5,17,s1,25
leeHom,match,5,18,s1,26
leeHom,match,5,19,s1,27
leeHom,match,5,20,s1,28
leeHom,match,5,21,s1,29
leeHom,match,5,22,s1,30
leeHom,match,5,23,s1,31
leeHom,match,5,24,s1,32
leeHom,match,5,25,s1,33
leeHom,match,5,26,s1,34
leeHom,match,5,27,s1,35
leeHom,match,5,28,s1,36
leeHom,match,5,29,s1,37
leeHom,match,5,30,s1,38
leeHom,match,5,31,s1,39
leeHom,match,5,32,s1,40
leeHom,match,5,33,s1,41
leeHom,match,5,34,s1,42
leeHom,match,5,35,s1,43
leeHom,match,5,36,s1,44
leeHom,match,5,37,s1,45
leeHom,match,5,38,s1,46
leeHom,match,5,39,s1,47
leeHom,match,5,40,s1,48
leeHom,match,5,41,s1,49
leeHom,match,6,0,s1,8
leeHom,match,6,1,s1,8
leeHom,match,6,2,s1,8
leeHom,match,6,3,s1,10
leeHom,match,6,4,s1,12
leeHom,match,6,5,s1,13
leeHom,match,6,6,s1,14
leeHom,match,6,7,s1,16
leeHom,match,6,8,s1,17
leeHom,match,6,9,s1,18
leeHom,match,6,10,s1,19
leeHom,match,6,11,s1,20
leeHom,match,6,12,s1,21
leeHom,match,6,13,s1,22
leeHom,match,6,14,s1,23
leeHom,match,6,15,s1,24
leeHom,match,6,16,s1,25
leeHom,match,6,17,s1,26
leeHom,match,6,18,s1,27
leeHom,match,6,19,s1,28
leeHom,match,6,20,s1,29
leeHom,match,6,21,s1,30
leeHom,match,6,22,s1,31
leeHom,match,6,23,s1,32
leeHom,match,6,24,s1,33
leeHom,match,6,25,s1,35
leeHom,match,6,26,s1,36
leeHom,match,6,27,s1,37
leeHom,match,6,28,s1,38
leeHom,match,6,29,s1,39
leeHom,match,6,30,s1,40
leeHom,match,6,31,s1,41
leeHom,match,6,32,s1,42
leeHom,match,6,33,s1,43
leeHom,match,6,34,s1,44
leeHom,match,6,35,s1,45
leeHom,match,6,36,s1,46
leeHom,match,6,37,s1,47
leeHom,match,6,38,s1,48
leeHom,match,6,39,s1,49
leeHom,match,6,40,s1,50
leeHom,match,6,41,s1,51
leeHom,match,7,0,s1,9
leeHom,match,7,1,s1,9
leeHom,match,7,2,s1,9
leeHom,match,7,3,s1,11
leeHom,match,7,4,s1,13
leeHom,match,7,5,s1,14
leeHom,match,7,6,s1,16
leeHom,match,7,7,s1,17
leeHom,match,7,8,s1,18
leeHom,match,7,9,s1,19
leeHom,match,7,10,s1,20
leeHom,match,7,11,s1,21
leeHom,match,7,12,s1,23
leeHom,match,7,13,s1,24
leeHom,match,7,14,s1,25
leeHom,match,7,15,s1,26
leeHom,match,7,16,s1,27
leeHom,match,7,17,s1,28
leeHom,match,7,18,s1,29
leeHom,match,7,19,s1,30
leeHom,match,7,20,s1,31
leeHom,match,7,21,s1,32
leeHom,match,7,22,s1,33
leeHom,match,7,23,s1,34
leeHom,match,7,24,s1,35
leeHom,match,7,25,s1,36
leeHom,match,7,26,s1,37
leeHom,match,7,27,s1,38
leeHom,match,7,28,s1,39
leeHom,match,7,29,s1,40
leeHom,match,7,30,s1,41
leeHom,match,7,31,s1,42
leeHom,match,7,32,s1,43
leeHom,match,7,33,s1,44
leeHom,match,7,34,s1,45
leeHom,match,7,35,s1,46
leeHom,match,7,36,s1,47
leeHom,match,7,37,s1,48
leeHom,match,7,38,s1,49
leeHom,match,7,39,s1,50
leeHom,match,7,40,s1,51
leeHom,match,7,41,s1,52
leeHom,match,8,0,s1,10
leeHom,match,8,1,s1,10
leeHom,match,8,2,s1,10
leeHom,match,8,3,s1,12
leeHom,match,8,4,s1,14
leeHom,match,8,5,s1,15
leeHom,match,8,6,s1,17
leeHom,match,8,7,s1,18
leeHom,match,8,8,s1,19
leeHom,match,8,9,s1,20
leeHom,match,8,10,s1,22
leeHom,match,8,11,s1,23
leeHom,match,8,12,s1,24
leeHom,match,8,13,s1,25
leeHom,match,8,14,s1,26
leeHom,match,8,15,s1,27
leeHom,match,8,16,s1,28
leeHom,match,8,17,s1,29
leeHom,match,8,18,s1,30
leeHom,match,8,19,s1,31
leeHom,match,8,20,s1,32
leeHom,match,8,21,s1,33
leeHom,match,8,22,s1,34
leeHom,match,8,23,s1,35
leeHom,match,8,24,s1,36
leeHom,match,8,25,s1,37
leeHom,match,8,26,s1,38
leeHom,match,8,27,s1,39
leeHom,match,8,28,s1,40
leeHom,match,8,29,s1,41
leeHom,match,8,30,s1,42
leeHom,match,8,31,s1,43
leeHom,match,8,32,s1,44
leeHom,match,8,33,s1,45
leeHom,match,8,34,s1,46
leeHom,match,8,35,s1,47
leeHom,match,8,36,s1,48
leeHom,match,8,37,s1,49
leeHom,match,8,38,s1,50
leeHom,match,8,39,s1,51
leeHom,match,8,40,s1,52
leeHom,match,8,41,s1,53
leeHom,match,9,0,s1,11
leeHom,match,9,1,s1,11
leeHom,match,9,2,s1,11
leeHom,match,9,3,s1,13
leeHom,match,9,4,s1,15
leeHom,match,9,5,s1,17
leeHom,match,9,6,s1,18
leeHom,match,9,7,s1,19
leeHom,match,9,8,s1,20
leeHom,match,9,9,s1,22
leeHom,match,9,10,s1,23
leeHom,match,9,11,s1,24
leeHom,match,9,12,s1,25
leeHom,match,9,13,s1,26
leeHom,match,9,14,s1,27
leeHom,match,9,15,s1,28
leeHom,match,9,16,s1,29
leeHom,match,9,17,s1,30
leeHom,match,9,18,s1,31
leeHom,match,9,19,s1,32
leeHom,match,9,20,s1,33
leeHom,match,9,21,s1,34
leeHom,match,9,22,s1,35
leeHom,match,9,23,s1,36
leeHom,match,9,24,s1,37
leeHom,match,9,25,s1,38
leeHom,match,9,26,s1,39
leeHom,match,9,27,s1,40
leeHom,match,9,28,s1,41
leeHom,match,9,29,s1,42
leeHom,match,9,30,s1,43
leeHom,match,9,31,s1,44
leeHom,match,9,32,s1,45
leeHom,match,9,33,s1,46
leeHom,match,9,34,s1,47
leeHom,match,9,35,s1,48
leeHom,match,9,36,s1,49
leeHom,match,9,37,s1,50
leeHom,match,9,38,s1,51
leeHom,match,9,39,s1,52
leeHom,match,9,40,s1,53
leeHom,match,9,41,s1,54
leeHom,match,10,0,s1,12
leeHom,match,10,1,s1,12
leeHom,match,10,2,s1,12
leeHom,match,10,3,s1,14
leeHom,match,10,4,s1,16
leeHom,match,10,5,s1,18
leeHom,match,10,6,s1,19
leeHom,match,10,7,s1,20
leeHom,match,10,8,s1,22
leeHom,match,10,9,s1,23
leeHom,match,10,10,s1,24
leeHom,match,10,11,s1,25
leeHom,match,10,12,s1,26
leeHom,match,10,13,s1,27
leeHom,match,10,14,s1,28
leeHom,match,10,15,s1,29
leeHom,match,10,16,s1,30
leeHom,match,10,17,s1,31
leeHom,match,10,18,s1,32
leeHom,match,10,19,s1,33
leeHom,match,10,20,s1,34
leeHom,match,10,21,s1,35
leeHom,match,10,22,s1,36
leeHom,match,10,23,s1,37
leeHom,match,10,24,s1,38
leeHom,match,10,25,s1,39
leeHom,match,10,26,s1,40
leeHom,match,10,27,s1,41
leeHom,match,10,28,s1,42
leeHom,match,10,29,s1,43
leeHom,match,10,30,s1,44
leeHom,match,10,31,s1,45
leeHom,match,10,32,s1,46
leeHom,match,10,33,s1,47
leeHom,match,10,34,s1,48
leeHom,match,10,35,s1,49
leeHom,match,10,36,s1,50
leeHom,match,10,37,s1,51
leeHom,match,10,38,s1,52
leeHom,match,10,39,s1,53
leeHom,match,10,40,s1,54
leeHom,match,10,41,s1,55
leeHom,match,11,0,s1,13
leeHom,match,11,1,s1,13
leeHom,match,11,2,s1,13
leeHom,match,11,3,s1,16
leeHom,match,11,4,s1,17
leeHom,match,11,5,s1,19
leeHom,match,11,6,s1,20
leeHom,match,11,7,s1,21
leeHom,match,11,8,s1,23
leeHom,match,11,9,s1,24
leeHom,match,11,10,s1,25
leeHom,match,11,11,s1,26
leeHom,match,11,12,s1,27
leeHom,match,11,13,s1,28
leeHom,match,11,14,s1,29
leeHom,match,11,15,s1,30
leeHom,match,11,16,s1,31
leeHom,match,11,17,s1,32
leeHom,match,11,18,s1,33
leeHom,match,11,19,s1,34
leeHom,match,11,20,s1,35
leeHom,match,11,21,s1,36
leeHom,match,11,22,s1,37
leeHom,match,11,23,s1,38
leeHom,match,11,24,s1,39
leeHom,match,11,25,s1,40
leeHom,match,11,26,s1,41
leeHom,match,11,27,s1,42
leeHom,match,11,28,s1,43
leeHom,match,11,29,s1,44
leeHom,match,11,30,s1,45
leeHom,match,11,31,s1,46
leeHom,match,11,32,s1,47
leeHom,match,11,33,s1,48
leeHom,match,11,34,s1,49
leeHom,match,11,35,s1,50
leeHom,match,11,36,s1,51
leeHom,match,11,37,s1,52
leeHom,match,11,38,s1,53
leeHom,match,11,39,s1,54
leeHom,match,11,40,s1,55
leeHom,match,11,41,s1,56
leeHom,match,12,0,s1,14
leeHom,match,12,1,s1,14
leeHom,match,12,2,s1,14
leeHom,match,12,3,s1,17
leeHom,match,12,4,s1,18
leeHom,match,12,5,s1,20
leeHom,match,12,6,s1,21
leeHom,match,12,7,s1,23
leeHom,match,12,8,s1,24
leeHom,match,12,9,s1,25
leeHom,match,12,10,s1,26
leeHom,match,12,11,s1,27
leeHom,match,12,12,s1,28
leeHom,match,12,13,s1,29
leeHom,match,12,14,s1,30
leeHom,match,12,15,s1,31
leeHom,match,12,16,s1,32
leeHom,match,12,17,s1,33
leeHom,match,12,18,s1,34
leeHom,match,12,19,s1,35
leeHom,match,12,20,s1,36
leeHom,match,12,21,s1,37
leeHom,match,12,22,s1,38
leeHom,match,12,23,s1,39
leeHom,match,12,24,s1,40
leeHom,match,12,25,s1,41
leeHom,match,12,26,s1,42
leeHom,match,12,27,s1,43
leeHom,match,12,28,s1,44
leeHom,match,12,29,s1,45
leeHom,match,12,30,s1,46
leeHom,match,12,31,s1,47
leeHom,match,12,32,s1,48
leeHom,match,12,33,s1,49
leeHom,match,12,34,s1,50
leeHom,match,12,35,s1,51
leeHom,match,12,36,s1,52
leeHom,match,12,37,s1,53
leeHom,match,12,38,s1,54
leeHom,match,12,39,s1,55
leeHom,match,12,40,s1,56
leeHom,match,12,41,s1,57
leeHom,match,13,0,s1,15
leeHom,match,13,1,s1,15
leeHom,match,13,2,s1,15
leeHom,match,13,3,s1,18
leeHom,match,13,4,s1,19
leeHom,match,13,5,s1,21
leeHom,match,13,6,s1,22
leeHom,match,13,7,s1,24
leeHom,match,13,8,s1,25
leeHom,match,13,9,s1,26
leeHom,match,13,10,s1,27
leeHom,match,13,11,s1,28
leeHom,match,13,12,s1,29
leeHom,match,13,13,s1,30
leeHom,match,13,14,s1,31
leeHom,match,13,15,s1,32
leeHom,match,13,16,s1,33
leeHom,match,13,17,s1,34
leeHom,match,13,18,s1,35
leeHom,match,13,19,s1,36
leeHom,match,13,20,s1,38
leeHom,match,13,21,s1,39
leeHom,match,13,22,s1,40
leeHom,match,13,23,s1,41
leeHom,match,13,24,s1,42
leeHom,match,13,25,s1,43
leeHom,match,13,26,s1,44
leeHom,match,13,27,s1,45
leeHom,match,13,28,s1,46
leeHom,match,13,29,s1,47
leeHom,match,13,30,s1,48
leeHom,match,13,31,s1,49
leeHom,match,13,32,s1,50
leeHom,match,13,33,s1,51
leeHom,match,13,34,s1,52
leeHom,match,13,35,s1,53
leeHom,match,13,36,s1,54
leeHom,match,13,37,s1,55
leeHom,match,13,38,s1,56
leeHom,match,13,39,s1,57
leeHom,match,13,40,s1,58
leeHom,match,13,41,s1,59
leeHom,match,14,0,s1,16
leeHom,match,14,1,s1,16
leeHom,match,14,2,s1,16
leeHom,match,14,3,s1,19
leeHom,match,14,4,s1,20
leeHom,match,14,5,s1,22
leeHom,match,14,6,s1,23
leeHom,match,14,7,s1,25
leeHom,match,14,8,s1,26
leeHom,match,14,9,s1,27
leeHom,match,14,10,s1,28
leeHom,match,14,11,s1,29
leeHom,match,14,12,s1,30
leeHom,match,14,13,s1,31
leeHom,match,14,14,s1,32
leeHom,match,14,15,s1,33
leeHom,match,14,16,s1,34
